0,8.600845769440909,0.0
1,157.70853721117902,0.0
2,262.93110230434104,0.0
3,342.27940228223304,0.0
4,336.643020619386,0.0
5,285.541681062704,0.0
6,159.951804181995,0.0
7,94.31657588458059,0.0
8,-21.1758677184873,0.0
9,-65.3540234746274,0.0
10,-54.5281812959834,0.0
11,-30.520590766736603,0.0
12,40.4571329305901,0.0
13,69.632104275373,0.0
14,102.293253549979,0.0
15,147.42621449727199,0.0
16,69.5877682540161,0.0
17,-66.360740148476,0.0
18,-85.67304055469059,0.0
19,-243.95365266752898,0.0
20,-277.293044090423,0.0
21,-320.896632425264,0.0
22,-273.112851964983,0.0
23,-145.82609150702,0.0
24,28.5247501414232,0.0
25,163.104580947412,0.0
26,270.776940602757,0.0
27,369.473734659018,0.0
28,368.495745436814,0.0
29,324.41240481831903,0.0
30,187.878491327524,0.0
31,64.3081936414013,0.0
32,-20.389728618827696,0.0
33,-17.716285273198398,0.0
34,-87.02759942463159,0.0
35,-5.400556875130779,0.0
36,46.8986555077404,0.0
37,71.2198839382305,0.0
38,99.9119552291662,0.0
39,117.47664273217899,0.0
40,48.36590036359679,0.0
41,-67.9579657597891,0.0
42,-196.485668227114,0.0
43,-214.46054893036703,0.0
44,-335.425324174707,0.0
45,-332.65034185486303,0.0
46,-319.649881599209,0.0
47,-141.549075351226,0.0
48,-35.875307682281296,0.0
49,117.425807786743,0.0
50,245.735468852337,0.0
51,329.68085697312097,0.0
52,319.034081126035,0.0
53,204.84041336885102,0.0
54,145.483998583034,0.0
55,5.8883878614349605,0.0
56,-86.35291727607691,0.0
57,-119.752868222759,0.0
58,-158.67226537207,0.0
59,-150.198708039576,0.0
60,-93.9626057282399,0.0
61,-14.631432785225801,0.0
62,-64.92255999224909,0.0
63,-39.3285535148021,0.0
64,-26.3677932864301,0.0
65,-218.968835312667,0.0
66,-245.872175009216,0.0
67,-410.497029256747,0.0
68,-485.463732235749,0.0
69,-479.978351106519,0.0
70,-380.320729355117,0.0
71,-282.117077770849,0.0
72,-168.525820377521,0.0
73,-15.243179309684301,0.0
74,51.8674333782186,0.0
75,128.236526188222,0.0
76,118.14620307666401,0.0
77,43.1796011347124,0.0
78,3.78840218673854,0.0
79,-224.952610611439,0.0
80,-266.08531219549303,0.0
81,-287.756933557855,0.0
82,-328.182042909066,0.0
83,-316.584938510681,0.0
84,-266.3401821246,0.0
85,-183.451699067267,0.0
86,-124.695619337447,0.0
87,-205.77296197130102,0.0
88,-307.810765877102,0.0
89,-355.251400777418,0.0
90,-532.023336224402,0.0
91,-584.66599313485,0.0
92,-651.157167772509,0.0
93,-615.337941398569,0.0
94,-625.067367378992,0.0
95,-520.624819242231,0.0
96,-350.555483688836,0.0
97,-237.179326652468,0.0
98,-75.9739228754133,0.0
99,-36.5146568830189,0.0
100,-52.9569233181809,0.0
101,-121.141316568964,0.0
102,-222.96791914545398,0.0
103,-343.68665204338697,0.0
104,-468.281545304808,0.0
105,-482.120113519335,0.0
106,-518.835512109954,0.0
107,-439.36754743468805,0.0
108,-435.266365175898,0.0
109,-425.77128644365195,0.0
110,-323.855192056842,0.0
111,-335.843068150815,0.0
112,-444.21379955335703,0.0
113,-568.763252471856,0.0
114,-585.114270699112,0.0
115,-725.0879183735809,0.0
116,-834.7134631973461,0.0
117,-843.0225065550541,0.0
118,-669.316255229131,0.0
119,-663.054932480065,0.0
120,-494.201562248152,0.0
121,-341.519963270958,0.0
122,-266.16215876941396,0.0
123,-237.32023998295898,0.0
124,-124.91067069206998,0.0
125,-237.75070842044101,0.0
126,-341.242036053734,0.0
127,-419.58760081839597,0.0
128,-519.320321646169,0.0
129,-627.793754481585,0.0
130,-641.448627123969,0.0
131,-591.918839049284,0.0
132,-560.821672600997,0.0
133,-463.174967010301,0.0
134,-424.210703450468,0.0
135,-472.299760919072,0.0
136,-544.883040405169,0.0
137,-599.617675436204,0.0
138,-706.990961234261,0.0
139,-776.794811233841,0.0
140,-883.2433608696409,0.0
141,-861.1746616174719,0.0
142,-790.066005996338,0.0
143,-670.9574264835501,0.0
144,-548.810882600314,0.0
145,-398.63373868011803,0.0
146,-268.933128569827,0.0
147,-221.49803447485803,0.0
148,-229.063067083792,0.0
149,-235.0795053681,0.0
150,-375.90526828376505,0.0
151,-476.749448387239,0.0
152,-566.666202577054,0.0
153,-626.021771325013,0.0
154,-677.491304662082,0.0
155,-582.060589770714,0.0
156,-510.734909004568,0.0
157,-462.436104271197,0.0
158,-448.692576891794,0.0
159,-505.77813875320504,0.0
160,-517.840926469019,0.0
161,-583.0664970974569,0.0
162,-668.605381189525,0.0
